geophysical_review_rank,review_tier,candidate_id,name,lon,lat,diameter_km,followup_score,rank,data_quality,domain,tid_artifact_risk,tid_direct_fraction,gravity_bouguer_ring_score,gravity_freeair_ring_score,gravity_consensus_percentile,magnetic_ring_score,magnetic_ring_score_stratified_percentile,sediment_ring_score,geology_independence,geology_boundary_coincidence,geology_boundary_crossings,geology_nearby_types
1026,D_background,arc_0261,#260,-113.64412505020496,47.76641244714052,157.58159338329506,0.5135483422398085,1026.0,1.0,land,0.0,0.0,0.3332748940606502,0.565443338193513,0.7945205479452055,0.2797419817764341,0.2054794520547945,,0.7410898588714885,0.2589101411285114,3.0,craton;orogenic belt;passive margin;wide rift
1027,D_background,arc_0679,#662,147.36577386163253,-21.13067677919018,163.27037228711654,0.5134900363369771,1027.0,1.0,land,0.0,0.0,0.3136986769503235,0.4785605357447665,0.6506849315068493,0.4640961901253369,0.8767123287671232,,0.7486176417328114,0.2513823582671886,6.0,orogenic belt;volcanic arc
1028,D_background,arc_0514,#508,6.327039417093727,66.32548702852182,370.1486907337499,0.5134851357593678,1028.0,1.0,ocean,0.1767791905531464,0.7521036979743155,0.3476936470269143,0.2781012222587752,0.3411764705882353,0.4013001332719326,0.7529411764705882,0.6586145517524049,0.8185977021902017,0.1814022978097983,2.0,oceanic crust;orogenic belt;passive margin
1029,D_background,arc_1008,#1007,-69.37205982843268,-42.91456955179402,17.103347054731792,0.5133915832990867,1029.0,1.0,land,0.0,0.0,0.014966702084939,0.0107270653046157,0.4921875,0.0238434987100359,0.734375,,1.0,0.0,0.0,
1030,D_background,arc_0300,#303,8.77342535126634,18.81593913380696,68.08286158717418,0.5130479886510182,1030.0,1.0,land,0.0,0.0,0.2927822774305296,0.3371232400491808,0.42035398230088494,0.3144654051756441,0.5398230088495575,,1.0,0.0,0.0,
1031,D_background,arc_0527,#522,-177.91232240127445,65.86632471625046,106.79633301749196,0.5128776592178645,1031.0,1.0,mixed,0.3413342160316682,0.0171544635865309,0.4810771701679391,0.6380019977717497,1.0,0.388555200251349,0.7142857142857143,0.2255416600404639,1.0,0.0,0.0,
1032,D_background,arc_0959,#958,132.45432007476805,44.95806366843019,184.64363629136113,0.5125599032505047,1032.0,1.0,land,0.0,0.0,0.3153027246013662,0.3457438036793887,0.5573770491803278,0.6396819134841769,0.9672131147540983,,1.0,0.0,0.0,accretionary complex;orogenic belt
1033,D_background,arc_0931,#930,133.8449848084838,27.388971745158138,154.36581581728058,0.512355233355958,1033.0,1.0,ocean,0.2065975637554762,0.9909294360991489,0.3094933594948956,0.2347791255612117,0.17346938775510204,0.2279407031590447,0.04081632653061224,0.238787076408369,0.8720418823860697,0.1279581176139302,4.0,oceanic crust;volcanic arc
1034,D_background,arc_0874,#873,69.98424370782863,47.76076888535393,131.58163229621485,0.5123101836374528,1034.0,1.0,land,0.0,0.0,0.2430338465536599,0.2374461510991176,0.0684931506849315,0.2819279513202086,0.2328767123287671,,0.8872684663104988,0.1127315336895012,3.0,basin;volcanic arc
1035,D_background,arc_0546,#547,-173.02022237573493,66.1047976145522,34.915640945726864,0.5119487629037888,1035.0,1.0,land,0.0,0.0,0.2186229381801025,0.1184469626150768,0.38976377952755903,0.4987250750175201,0.9606299212598425,,1.0,0.0,0.0,
1036,D_background,arc_0880,#879,42.71823426466061,66.88227153724276,446.8867525572396,0.5117262899197855,1036.0,1.0,mixed,0.279451861602106,0.0548241199286011,0.2841261460341958,0.3164565045926453,0.34782608695652173,0.3140387125901409,0.5217391304347826,0.1267384266938383,0.9621140211501872,0.0378859788498129,2.0,orogenic belt;shield
1037,D_background,arc_1201,#1201,55.40291018861531,-16.712894790713694,175.1008645286578,0.5116216090310781,1037.0,1.0,ocean,0.1827608228074364,0.2622962468202424,0.273748145013555,0.2350560170419916,0.09183673469387754,0.2347664037451728,0.08163265306122448,0.2817214374622499,1.0,0.0,0.0,
1038,D_background,arc_0054,#052,35.526748852140436,-27.95288336077917,2141.2435629125544,0.5115125548220559,1038.0,1.0,mixed,0.3910038871842226,0.1777021631193361,0.3030830388118306,0.2863708316414389,0.28431372549019607,0.3186602597064882,0.6470588235294118,0.1667803526599194,0.7473228117937298,0.2526771882062701,19.0,craton;oceanic crust;orogenic belt;passive margin;shield;volcanic arc
1039,D_background,arc_1072,#1070,-78.21314343193409,39.50551656352555,42.46515497826903,0.511431658032033,1039.0,1.0,land,0.0,0.0,0.1343922094585131,0.1458921864414114,0.2913385826771654,0.1244422555414862,0.3228346456692913,,1.0,0.0,0.0,
1040,D_background,arc_0585,#579,-172.2849287429983,66.38483651086207,51.96157058219455,0.5109153234517825,1040.0,1.0,land,0.0,0.0,0.3073271270385633,0.6430007613739284,0.6902654867256637,0.4375254072898197,0.8230088495575221,,1.0,0.0,0.0,
1041,D_background,arc_0287,#286,17.53607467579227,-21.234251459661785,45.995128850192394,0.510852600349984,1041.0,1.0,land,0.0,0.0,0.1336895609987318,0.1741342703018486,0.3543307086614173,0.2693744721096275,0.8188976377952756,,1.0,0.0,0.0,
1042,D_background,arc_1178,#1177,-57.60170224489686,-59.79040399001633,227.29119714611028,0.5098179892275218,1042.0,1.0,ocean,0.1579207132161053,0.941156914893617,0.3049948385410341,0.3336953295423839,0.35820895522388063,0.2618167946292778,0.1791044776119403,0.3717613463647949,0.9070502677326224,0.0929497322673774,5.0,accretionary complex;oceanic back-arc basin;oceanic crust
1043,D_background,arc_0597,#583,-156.4019789321285,61.48009421528996,93.71623081197244,0.5097218868584072,1043.0,1.0,land,0.0,0.0,0.2830557083792335,0.3119189764656787,0.25,0.3204963472829337,0.3979591836734694,,0.9231100103445165,0.0768899896554836,2.0,foredeep basin;passive margin;volcanic arc
1044,D_background,arc_1018,#1017,-69.31161567472597,-27.419114002669673,58.0997441270071,0.5092216629274031,1044.0,1.0,land,0.0,0.0,0.2448613487669225,0.4395342026284775,0.45132743362831856,0.2302210645753888,0.19469026548672566,,0.5099355482597596,0.4900644517402403,4.0,accretionary complex;volcanic arc
1045,D_background,arc_1231,#1231,-64.26249493107812,7.462625412511156,140.9297301983691,0.5083744373219624,1045.0,1.0,land,0.0,0.0,0.3090452666354257,0.286683110653477,0.3424657534246575,0.4053932590430379,0.726027397260274,,1.0,0.0,0.0,
1046,D_background,arc_0316,#319,17.387379016878825,22.14587056623722,15.826363333458286,0.508326560811718,1046.0,0.85916989482433,land,0.0,0.0,0.0072967118347049,0.0051555459384764,0.2890625,0.0047761828985204,0.265625,,1.0,0.0,0.0,
1047,D_background,arc_0805,#794,118.4572715301278,-22.290398260930218,608.6738381732091,0.5083255794683711,1047.0,1.0,mixed,0.1717307475365332,0.1405151945402264,0.3259330885904781,0.309952884904667,0.3695652173913043,0.496639703402309,0.8695652173913043,0.071602854472826,0.7303652421736946,0.2696347578263054,8.0,craton;orogenic belt;passive margin
1048,D_background,arc_0907,#906,133.82095309747598,73.18960548012085,418.50816521550786,0.5081936300198923,1048.0,1.0,mixed,0.3660312522626366,0.0016202660054102,0.3583412086143779,0.4329325636349041,0.5555555555555556,0.3260161046425008,0.4444444444444444,0.4214137515369893,0.8874950317922651,0.1125049682077349,4.0,continental back-arc basin;orogenic belt;passive margin;shield
1049,D_background,arc_0589,#563,-173.6461600496528,64.91570129770356,45.017775091165845,0.5080878941146745,1049.0,1.0,land,0.0,0.0016185081163421,0.4203821023189312,0.3854208920713523,0.9606299212598425,0.2799398228554971,0.8740157480314961,,1.0,0.0,0.0,
1050,D_background,arc_0151,#153,40.355651615551395,-18.842189535009194,1571.8798388690636,0.5079276886101604,1050.0,1.0,mixed,0.2801656329190232,0.1640586101429689,0.2348243830739363,0.3331333282627761,0.22549019607843138,0.1614610745344305,0.0196078431372549,0.2366713731338432,0.5672375451443243,0.4327624548556756,21.0,craton;narrow rift;oceanic crust;orogenic belt;shield
1051,D_background,arc_0271,#269,-105.75152713346225,45.97571705864856,880.9109881541033,0.5078363010640555,1051.0,1.0,land,0.0,0.0,0.3193920818986729,0.3434075391847366,0.48484848484848486,0.2545773935886044,0.12121212121212122,,0.6441716746796766,0.3558283253203234,13.0,craton;magmatic province;orogenic belt;shield;volcanic arc;wide rift
1052,D_background,arc_0672,#655,145.56950607804296,-25.40508248297356,425.6308402995859,0.5077822189672896,1052.0,1.0,land,0.0,0.0,0.3699085745444214,0.3204333286150365,0.4838709677419355,0.3569962956440639,0.7096774193548387,,0.8198472322126635,0.1801527677873365,4.0,orogenic belt
1053,D_background,arc_0273,#272,-66.54469645236087,14.660338952019744,1192.2167913589244,0.5077357917563384,1053.0,1.0,mixed,0.3575363129055416,0.3615063165776951,0.5179911814703937,0.6779234550815681,0.9509803921568627,0.3276735910680706,0.6862745098039216,0.2894079125024456,0.419196930643907,0.5808030693560929,15.0,accretionary complex;continental back-arc basin;oceanic back-arc basin;oceanic crust;ophiolite complex;orogenic belt;passive margin;shield;volcanic arc
1054,D_background,arc_0121,#123,143.80562050564532,68.55649671248051,148.692488942769,0.5075763109447708,1054.0,1.0,land,0.0,0.0,0.4094992586276779,0.3720323196653957,0.7123287671232876,0.3552647594341745,0.547945205479452,,0.9341010152845368,0.0658989847154632,3.0,accretionary complex;ophiolite complex;passive margin;shield
1055,D_background,arc_1094,#1091,-8.174833653845681,52.75864328988911,72.18162119751442,0.5072341064288762,1055.0,1.0,land,0.0547090038964353,0.0035403841581019,0.2934953656359579,0.2230863736991067,0.21238938053097345,0.2029084378385707,0.09734513274336283,,0.8974656575050688,0.1025343424949312,2.0,orogenic belt;volcanic arc
1056,D_background,arc_0195,#196,30.19971070016446,-30.01645771598561,42.22747271744856,0.5072061671748973,1056.0,1.0,land,0.0,0.0,0.3065382105075908,0.0595906037793709,0.42125984251968507,0.0886380536741021,0.13385826771653545,,1.0,0.0,0.0,
1057,D_background,arc_1276,#1273,-62.14129082115311,51.86326385345747,68.72663117420146,0.5072053416256308,1057.0,1.0,land,0.0,0.0,0.2512450023159034,0.2713500688303112,0.17699115044247787,0.5730551359410978,0.9646017699115044,,1.0,0.0,0.0,
1058,D_background,arc_0532,#528,-176.54166126397294,67.24088972989985,70.43471270380891,0.5070653481299919,1058.0,1.0,land,0.0,0.0,0.3442957619819248,0.4649853878168493,0.6991150442477876,0.3405054666833771,0.6106194690265486,,0.8831063724259989,0.116893627574001,2.0,orogenic belt
1059,D_background,arc_0403,#397,-41.04965869239915,-6.0232939682655635,217.93877388913387,0.5070235193479601,1059.0,1.0,land,0.0,0.0,0.2438072673941987,0.2900436183865698,0.13934426229508196,0.488131649888369,0.9180327868852459,,0.9072850677067712,0.0927149322932288,2.0,shield
1060,D_background,arc_0861,#859,103.6210207579962,11.862085069137388,95.70794294115818,0.5069114064095032,1060.0,1.0,land,0.0,4.86215782564302e-05,0.2692248305836012,0.3298146565751185,0.25,0.2834645371484243,0.20408163265306123,,0.9836253974068506,0.0163746025931493,0.0,orogenic belt;volcanic arc
1061,D_background,arc_0286,#285,-46.789825978523425,-21.325114867546556,30.050485639747695,0.5067196947669557,1061.0,1.0,land,0.0,0.0,0.0598714004427974,0.095969371145338,0.5443548387096775,0.0640302211427465,0.5806451612903226,,0.6255017696315077,0.3744982303684923,2.0,orogenic belt
1062,D_background,arc_1208,#1208,159.44875297637464,-43.25095122524111,705.6479913792764,0.5066622662121937,1062.0,1.0,ocean,0.3685372980255128,0.2730512975818851,0.2264953600692555,0.2687989916951405,0.1282051282051282,0.2329940145923204,0.05128205128205128,0.2681701626557241,0.9480065290854902,0.0519934709145098,2.0,oceanic crust;wide rift
1063,D_background,arc_0603,#590,-158.60931256854192,61.79963526731512,55.50836071013658,0.5065876675240454,1063.0,1.0,land,0.0,0.0,0.3398905564021193,0.3239704310609076,0.504424778761062,0.3092250725101372,0.49557522123893805,,0.8149792792869237,0.1850207207130762,3.0,accretionary complex;passive margin;volcanic arc
1064,D_background,arc_0823,#816,-114.58100036517337,78.47691334062151,1801.8890367929837,0.5060186454714579,1064.0,1.0,mixed,0.4895267922477812,0.1704965232507605,0.268578742363478,0.3810170340760335,0.36274509803921573,0.4082111080088124,0.8627450980392157,0.2515143244238393,0.6093686799787688,0.3906313200212312,22.0,accretionary complex;basin;craton;magmatic province;oceanic crust;orogenic belt;passive margin;shield;volcanic arc
1065,D_background,arc_1055,#1053,88.11079888200949,45.83573791790355,316.36732212523395,0.5060096334835972,1065.0,1.0,land,0.0,0.0,0.2192327229583373,0.3076348747139012,0.19736842105263158,0.567131478688563,1.0,,0.8814448383372014,0.1185551616627985,6.0,accretionary complex;passive margin;volcanic arc
1066,D_background,arc_0830,#1132,126.73216732819216,-48.74287888412395,295.2110507247137,0.5057798737626505,1066.0,1.0,ocean,0.3175157419411066,0.5548224661071659,0.3501395207263978,0.3032231032640533,0.40588235294117647,0.2731906511956561,0.2235294117647059,0.4179595718988667,0.8869311655693812,0.1130688344306187,2.0,oceanic crust
1067,D_background,arc_1227,#1227,-60.804117778821464,5.865289431814461,597.5123761380873,0.5055889581486246,1067.0,1.0,land,0.2445316950620546,0.0444322733029815,0.2805344229454402,0.3072115442088838,0.3548387096774194,0.3616913459586341,0.7419354838709677,0.0534637182539806,0.8937888533503634,0.1062111466496365,2.0,oceanic crust;passive margin;shield
1068,D_background,arc_0613,#600,-140.4698424097313,67.72850724652085,145.79838950886645,0.5051423595727905,1068.0,1.0,land,0.0,0.0,0.260193319610199,0.3271408127628102,0.29452054794520544,0.3970781110194973,0.7123287671232876,,0.9555520694734728,0.0444479305265271,2.0,orogenic belt;passive margin
1069,D_background,arc_0113,#115,165.8053920628405,63.41737583656083,200.02409729759424,0.5048431665959967,1069.0,1.0,land,0.332775378207499,0.0005343783398646,0.3009999902646714,0.3059771496813224,0.4016393442622951,0.4385413761717007,0.8524590163934426,0.0105957806188633,0.9122727014561844,0.0877272985438156,4.0,orogenic belt;shield;volcanic arc
1070,D_background,arc_0507,#501,42.40957882322488,-30.64041887230104,332.0742053313395,0.5044569986025254,1070.0,1.0,ocean,0.1646550485390334,0.2767017862721154,0.2314952528723932,0.2659990359620922,0.07647058823529412,0.2890482888473739,0.32941176470588235,0.4607213153983818,1.0,0.0,0.0,
1071,D_background,arc_1272,#1269,-65.30859374908036,53.05333480116325,100.2551940465654,0.5044190806304432,1071.0,1.0,land,0.0,0.0,0.6312956976892122,0.6872982616762674,0.9846938775510203,0.4892002167801542,0.8877551020408163,,1.0,0.0,0.0,
1072,D_background,arc_0954,#953,129.1313153317766,44.22045010808732,48.907741092649225,0.5041035182736344,1072.0,1.0,land,0.0,0.0,0.2456755427573662,0.1886932593063829,0.594488188976378,0.1958265158342371,0.6299212598425197,,1.0,0.0,0.0,
1073,D_background,arc_1142,NULL#1141,164.4901630180843,-48.71225094818543,526.5863016729634,0.5035902404127224,1073.0,1.0,ocean,0.4352725652197614,0.5326500655988985,0.3708976628337063,0.479399310080868,0.6538461538461539,0.3308835755691781,0.48717948717948717,0.6833380175970266,0.674520468788924,0.325479531211076,7.0,accretionary complex;oceanic crust;ophiolite complex;volcanic arc
1074,D_background,arc_1164,#1162,-39.80253296751247,-55.02577528357748,77.71000403345094,0.5035092989140636,1074.0,1.0,ocean,0.3152653832473053,0.9476730374689558,0.3316195959613497,0.2087049623445158,0.20833333333333331,0.2608931102873622,0.3333333333333333,0.1599258458092078,1.0,0.0,0.0,accretionary complex;oceanic back-arc basin
1075,D_background,arc_0128,#130,81.4716740569487,61.141803425884035,340.78042692351886,0.5033287703149267,1075.0,1.0,land,0.0,0.0,0.2871049522379604,0.2998751493672097,0.381578947368421,0.4314349317492082,0.8157894736842105,,0.9389949345488052,0.0610050654511947,0.0,orogenic belt;wide rift
1076,D_background,arc_0895,#894,15.46698883571292,42.74100733803817,192.20413007442457,0.503317500825213,1076.0,1.0,mixed,0.3093044057444399,0.4693542477984178,0.3011583813857808,0.3574081074388224,0.3333333333333333,0.32194420223581,0.6666666666666666,0.3623834762542259,0.8599265681065087,0.1400734318934913,6.0,accretionary complex
1077,D_background,arc_0866,#864,105.24751924544488,41.00743729856461,123.06668065812104,0.5031519819592967,1077.0,1.0,land,0.0,0.0,0.2400799681190775,0.2650274279516836,0.10204081632653061,0.1801524927293691,0.030612244897959183,,0.7714502231949066,0.2285497768050934,5.0,accretionary complex;orogenic belt;shield;volcanic arc
1078,D_background,arc_0634,#616,-109.05628017123549,63.43951100750813,148.7403143696798,0.502902662646568,1078.0,1.0,land,0.0,0.0,0.4945441267626175,0.4078154669374984,0.821917808219178,0.4166725629407219,0.7534246575342466,,0.8873196118850657,0.1126803881149342,2.0,craton;shield;volcanic arc
1079,D_background,arc_0916,#915,50.70011648207437,47.91089690516895,906.3604737535096,0.502878900992687,1079.0,1.0,mixed,0.2784256463184542,0.0040107108195647,0.2622530397940416,0.2703024463071226,0.1568627450980392,0.2697009458271346,0.3333333333333333,,0.732915589854239,0.2670844101457609,12.0,accretionary complex;craton;narrow rift;orogenic belt;passive margin;shield;volcanic arc
1080,D_background,arc_1042,#1041,59.52340846817757,-16.62432212926968,515.1884236140934,0.5028546964238023,1080.0,1.0,ocean,0.1441134439992191,0.0868780956605307,0.2700411401000971,0.2731191306362311,0.19871794871794873,0.300226745310129,0.358974358974359,0.7247446057603935,0.928052871204004,0.0719471287959958,2.0,narrow rift;oceanic crust
1081,D_background,arc_1244,#1241,-85.11201235333476,6.834873060265144,502.29309821091914,0.5027904207344476,1081.0,1.0,ocean,0.3657396819182164,0.5199395601320723,0.3110069576406321,0.3007565519002843,0.3333333333333333,0.2969642482095866,0.3333333333333333,0.5604094126186699,0.871838010524125,0.128161989475875,2.0,accretionary complex;oceanic crust;volcanic arc
1082,D_background,arc_0914,#913,53.68711081674564,34.65239539805946,461.3593060972001,0.502366799558357,1082.0,1.0,land,0.55,3.957470384929953e-05,0.294929158182535,0.3664902693019025,0.4516129032258065,0.2832637378511954,0.25806451612903225,,0.6606462589502593,0.3393537410497407,11.0,accretionary complex;foredeep basin;oceanic crust;orogenic belt;passive margin;volcanic arc
1083,D_background,arc_0540,#535,-174.7734698108512,66.16711848428028,41.08337951050696,0.5018528639547404,1083.0,1.0,land,0.0441309894045263,0.0,0.2751325748347475,0.4025017144764454,0.8582677165354331,0.2705560886900268,0.8267716535433071,,0.7870001429609405,0.2129998570390595,2.0,orogenic belt;volcanic arc
1084,D_background,arc_0602,#589,-154.89978263737942,60.493085720803,30.72740218773469,0.5018411990207462,1084.0,1.0,land,0.0,0.0,0.1583092039187133,0.1224274468217959,0.8346774193548387,0.1195566654193408,0.8790322580645161,,1.0,0.0,0.0,volcanic arc
1085,D_background,arc_1260,#1257,-80.73411972730572,35.504628695370194,166.0729404258358,0.5018125303822059,1085.0,1.0,land,0.0,0.0,0.2323908258742812,0.2619193302829253,0.10273972602739725,0.2251813174992238,0.0273972602739726,,0.9509855292154008,0.0490144707845993,2.0,accretionary complex;passive margin;volcanic arc
1086,D_background,arc_0567,#561,-174.98746246307553,65.70437520227588,30.776758444681334,0.5014258734677689,1086.0,1.0,land,0.0,0.0,0.1596479866042632,0.3798096393801735,0.9435483870967742,0.2641955113579946,0.9919354838709677,,1.0,0.0,0.0,
1087,D_background,arc_0395,#389,-126.26560160013511,53.52999114069577,71.26126998452192,0.5012345896487668,1087.0,1.0,land,0.0,0.0,0.391716577038028,0.4806962092322605,0.8141592920353982,0.1457222694327114,0.035398230088495575,,1.0,0.0,0.0,
1088,D_background,arc_0429,#423,21.321519378061662,41.64998037775475,76.96827122664322,0.5011426642450565,1088.0,1.0,land,0.0,0.0,0.3446806343216603,0.2887760521973793,0.44690265486725667,0.1607340972649102,0.05309734513274336,,0.8423094857753994,0.1576905142246006,0.0,accretionary complex;magmatic province
1089,D_background,arc_0487,#480,155.58290023017094,31.855369948691685,1924.0589658781012,0.5010001652956292,1089.0,1.0,ocean,0.3479707347162569,0.6592446416553549,0.2185226480294501,0.2366957638581136,0.03125,0.4148200878569497,0.8125,0.2811744018921804,1.0,0.0,0.0,accretionary complex;oceanic crust
1090,D_background,arc_0526,#521,178.17062327410972,65.96217386811247,227.72024146432537,0.5004137722199097,1090.0,1.0,land,0.0904196608302002,0.0114424187957375,0.2617391668514335,0.2703241826918748,0.1885245901639344,0.442144271809758,0.8852459016393442,0.0632792968338583,0.9474584803153222,0.0525415196846778,4.0,orogenic belt;volcanic arc
1091,D_background,arc_0516,#511,143.4787001876341,76.17073551904421,346.77574719567974,0.500144951878264,1091.0,1.0,ocean,0.2151247048923588,0.0020757302364704,0.4969961761329087,0.4548370427763668,0.7705882352941176,0.3203902640548048,0.4588235294117647,0.2224487498551837,0.8846842237238625,0.1153157762761375,4.0,orogenic belt;passive margin;shield
1092,D_background,arc_1099,#1096,3.574817670970222,56.36325777121615,674.1576132275864,0.4995760671679205,1092.0,1.0,mixed,0.1620555016602082,0.6357063544137688,0.230406953801988,0.2268412072305868,0.06521739130434782,0.2626101850146319,0.21739130434782608,0.354876335812255,0.935253333613324,0.0647466663866759,5.0,craton;orogenic belt;shield;volcanic arc
1093,D_background,arc_0019,#031,25.62750548849554,-31.980959382376145,224.10709299171717,0.4995214944415242,1093.0,1.0,land,0.0,0.0,0.3208638599593669,0.2516988462619206,0.32786885245901637,0.2846961344209032,0.29508196721311475,,0.9493858250721872,0.0506141749278127,2.0,craton;orogenic belt
1094,D_background,arc_0611,#598,-127.37461296103363,66.11510753964025,154.845217425953,0.4989455698178259,1094.0,1.0,land,0.4153765800501788,0.0022434272192258,0.2869666180889066,0.2546147039655654,0.2328767123287671,0.4303320948467528,0.8082191780821918,,0.8044696081475965,0.1955303918524034,6.0,orogenic belt;shield;volcanic arc
1095,D_background,arc_1269,#1266,-90.81952563273124,45.660122016389245,137.7670674802596,0.4988817428961401,1095.0,1.0,land,0.0,0.0,0.417251787543025,0.4678589656192187,0.8493150684931507,0.3659600342872224,0.6027397260273972,,0.9116603435475584,0.0883396564524414,2.0,craton;narrow rift
1096,D_background,arc_0797,#781,130.43081857591145,-29.2483641412615,42.85767256184006,0.4988103346227386,1096.0,1.0,land,0.0,0.0,0.1515548225950936,0.2989984374111547,0.5748031496062993,0.1766234866899711,0.5590551181102362,,1.0,0.0,0.0,
1097,D_background,arc_0873,#872,68.98878275930507,48.57233794149702,144.79769120004323,0.4978657394456738,1097.0,1.0,land,0.0,0.0,0.3083662199461211,0.3264788328344186,0.3904109589041096,0.3004924308769084,0.3150684931506849,,0.7278823282384015,0.2721176717615985,7.0,basin;volcanic arc
1098,D_background,arc_0204,#209,31.21596243537487,-27.294509829801697,118.28013835060668,0.4970074148503737,1098.0,1.0,land,0.0,0.0,0.3371711704496707,0.4150934214409252,0.5663265306122449,0.3623424021978244,0.6428571428571429,,0.912757096608257,0.087242903391743,0.0,craton;orogenic belt
1099,D_background,arc_0528,#523,-176.05108689607945,66.08898233345155,27.23382849472121,0.496875021544149,1099.0,1.0,land,0.0,0.0,0.1745654610952993,0.0756251850437488,0.7379032258064515,0.0862184459197805,0.7096774193548387,,1.0,0.0,0.0,orogenic belt;volcanic arc
1100,D_background,arc_0333,#320,-5.383299413179104,56.39686829450892,21.82753819031527,0.4963731241595642,1100.0,1.0,mixed,0.2590503261061166,0.2636375643904372,0.0585442685225825,0.0507039194579484,0.3333333333333333,0.0448505297928008,0.3333333333333333,,0.669044019035413,0.330955980964587,2.0,craton;orogenic belt
1101,D_background,arc_0741,#726,-91.43862159827984,44.414715191640035,90.94405642084496,0.4962033727984515,1101.0,1.0,land,0.0,0.0,0.3761661844138704,0.4064503098205578,0.5918367346938775,0.3341990852275003,0.46938775510204084,,0.8847941523513446,0.1152058476486553,2.0,craton;volcanic arc
1102,D_background,arc_0569,#563,-174.4731844029398,65.84871251608568,25.664466874514915,0.496125847868077,1102.0,1.0,land,0.0,0.0,0.1080411165019191,0.2296886992330012,0.8387096774193549,0.0975136821515788,0.7661290322580645,,0.6134446737051384,0.3865553262948615,2.0,orogenic belt;volcanic arc
1103,D_background,arc_0986,#985,53.89076123642468,-12.459540816560054,1923.216909853144,0.4960107381819203,1103.0,1.0,ocean,0.1834733106962773,0.1696296127250736,0.4295469543954417,0.3122389909077057,0.40625,0.313158394061555,0.625,0.3630762130714807,0.7978291924154608,0.2021708075845391,10.0,craton;narrow rift;oceanic crust;orogenic belt;shield
1104,D_background,arc_1140,#1138,166.71185278045306,-61.352921364583715,318.06423546227205,0.495944955043459,1104.0,1.0,ocean,0.1722983755657444,0.2108966808613451,0.3158358470484728,0.266756349406237,0.27647058823529413,0.3990411904483072,0.7294117647058823,0.3911785104353195,0.942298436995426,0.057701563004574,4.0,oceanic crust
1105,D_background,arc_0270,#270,-127.43888355523896,60.79252606968807,32.69960917694493,0.495736761093991,1105.0,1.0,land,0.0,0.0,0.1225723281709333,0.1120106055868251,0.16141732283464566,0.2072157529234759,0.6850393700787402,,1.0,0.0,0.0,
1106,D_background,arc_0766,#760,171.46324885066184,-1.3565094710610328,331.6057447451759,0.4953621408267906,1106.0,1.0,ocean,0.1621396313531947,0.098418423055289,0.2592789709891426,0.2284338244610345,0.08235294117647059,0.182251822818524,0.023529411764705882,0.3050054660002531,1.0,0.0,0.0,
1107,D_background,arc_0717,#700,55.76888350092508,46.99881459805777,57.41108024036675,0.4951592507327707,1107.0,1.0,land,0.0,0.0,0.345890334632286,0.1825064637815449,0.29646017699115046,0.2829510398168816,0.4424778761061947,,0.8466288891493841,0.1533711108506159,4.0,narrow rift;orogenic belt
1108,D_background,arc_0816,#808,135.9606411297057,-32.16824739060574,40.41099333100105,0.4949355346704599,1108.0,1.0,land,0.0,0.0,0.1820603155502014,0.079143962097189,0.25984251968503935,0.0780355156558677,0.07874015748031496,,1.0,0.0,0.0,
1109,D_background,arc_0000,#047,28.84565426576646,-29.819003434842102,570.56771408281,0.494787370435626,1109.0,1.0,mixed,0.2390328742801706,0.0908465857726734,0.3359874363081009,0.2920260739630099,0.3695652173913043,0.239718777958604,0.10869565217391304,0.0937366304953646,0.8871461439098691,0.1128538560901308,6.0,craton;oceanic crust;orogenic belt;passive margin
1110,D_background,arc_0048,#046,28.84565426576646,-29.819003434842102,570.56771408281,0.494787370435626,1110.0,1.0,mixed,0.2390328742801706,0.0908465857726734,0.3359874363081009,0.2920260739630099,0.3695652173913043,0.239718777958604,0.10869565217391304,0.0937366304953646,0.8871461439098691,0.1128538560901308,6.0,craton;oceanic crust;orogenic belt;passive margin
1111,D_background,arc_0840,#837,88.24697942885086,68.83075305977528,103.05753402340744,0.4946166469249066,1111.0,1.0,land,0.0,0.0,0.2949317582163402,0.4091805454928222,0.4744897959183674,0.2196547065374545,0.061224489795918366,,0.9367866936146592,0.0632133063853409,2.0,craton;orogenic belt
1112,D_background,arc_0486,#479,109.57182928270704,33.0101172818321,377.0539507292663,0.4944307862538478,1112.0,1.0,land,0.0,0.0,0.415305867064124,0.3946926366098988,0.7894736842105263,0.2976811643309709,0.23684210526315788,,0.6463027399657972,0.3536972600342027,10.0,continental back-arc basin;craton;orogenic belt;shield;volcanic arc
1113,D_background,arc_0953,#952,123.5224073212531,46.08385588222828,74.28371672936082,0.4942953319704422,1113.0,1.0,land,0.0,0.0,0.3010481341294277,0.3080695718011844,0.3893805309734513,0.1636589481041825,0.07079646017699115,,1.0,0.0,0.0,
1114,D_background,arc_0595,#587,-159.87117160444458,67.4035011008159,270.7699924160442,0.4933267373548665,1114.0,1.0,land,0.2477050261495229,0.00127693135868,0.3433261272668216,0.5515436292426175,0.8114754098360656,0.4232028577527386,0.819672131147541,0.0362969116944335,0.6383411868096744,0.3616588131903256,16.0,accretionary complex;passive margin;volcanic arc
