structure_review_rank,structure_id,representative_candidate_id,representative_name,lon,lat,radius_km,diameter_km,member_count,member_candidate_ids,radius_min_km,radius_max_km,followup_score,review_tier,domain,geology_independence,geology_boundary_coincidence,geology_nearby_types,tid_artifact_risk,active_fault_coverage,nearest_active_fault_km,nearest_active_fault_name,nearest_active_fault_slip_type,fault_length_within_radius_km,fault_intersects_candidate,fault_search_degrees,active_fault_proximity_ratio,fault_control_flag
724,structure_0724,arc_0822,#815,146.66430624581892,-42.6177067409284,74.09009857365324,148.18019714730647,1,arc_0822,74.09009857365324,74.09009857365324,0.5667282180534285,D_background,land,0.9422473663823832,0.0577526336176168,orogenic belt,0.1560579547054348,1,30.904907865117558,Lake Edgar Fault,Reverse,118.10913410199878,1,2,0.41712601899692275,intersects_active_fault
725,structure_0725,arc_0364,#348,-3.071719541893515,50.912188595284896,24.087297841493896,48.17459568298779,1,arc_0364,24.087297841493896,24.087297841493896,0.566593480474083,D_background,land,1.0,0.0,,0.160235397046368,1,553.4802756305406,,Normal,0.0,0,10,22.9780973886199,no_mapped_active_fault_within_radius
726,structure_0726,arc_0449,#444,59.52284826686545,43.740916325756935,70.38706977331258,140.77413954662515,1,arc_0449,70.38706977331258,70.38706977331258,0.5665836590284908,D_background,land,1.0,0.0,,0.0,1,438.3816860958326,,Dextral,0.0,0,5,6.228156499591152,no_mapped_active_fault_within_radius
727,structure_0727,arc_1041,#1040,59.90241817447577,-9.139472641818625,126.28408004090188,252.56816008180377,1,arc_1041,126.28408004090188,126.28408004090188,0.566575164222677,D_background,ocean,0.9535306761318716,0.0464693238681284,narrow rift;oceanic crust,0.1743335931603931,1,709.6744082312522,,Sinistral_Transform,0.0,0,10,5.619666453613133,no_mapped_active_fault_within_radius
728,structure_0728,arc_1212,#1212,173.5086015185425,-27.766719308455045,167.7851195901044,335.5702391802088,1,arc_1212,167.7851195901044,167.7851195901044,0.566496193726469,D_background,ocean,0.8682413556196724,0.1317586443803275,continental back-arc basin;oceanic back-arc basin;wide rift,0.1752936041223384,1,519.5845946778926,,Subduction_Thrust,0.0,0,5,3.0967263124836526,no_mapped_active_fault_within_radius
729,structure_0729,arc_1268,#1265,-91.94648750353834,45.33925845907375,65.67959042081588,131.35918084163177,1,arc_1268,65.67959042081588,65.67959042081588,0.565884668663392,D_background,land,0.9412126652620952,0.0587873347379046,craton;narrow rift,0.0,1,1208.3627312184885,Cheraw fault,Normal,0.0,0,20,18.39784206138291,no_mapped_active_fault_within_radius
730,structure_0730,arc_0794,#788,126.63985476560197,22.01260150569512,73.05102761444408,146.10205522888816,1,arc_0794,73.05102761444408,73.05102761444408,0.5658158713598999,D_background,ocean,1.0,0.0,,0.1657842862827952,1,178.94096862162334,,Subduction_Thrust,0.0,0,2,2.449533900687279,no_mapped_active_fault_within_radius
731,structure_0731,arc_0413,#407,-75.38630995430975,-51.79828372450778,550.3503514357863,1100.7007028715725,1,arc_0413,550.3503514357863,550.3503514357863,0.5655939592781993,D_background,mixed,0.891757632550894,0.1082423674491059,accretionary complex;oceanic crust;volcanic arc,0.3845031318887849,1,58.01769604008318,,Subduction_Thrust,1858.7633523093295,1,2,0.10541956753315995,intersects_active_fault
732,structure_0732,arc_0541,#536,-175.23081055385467,66.5535518174538,20.7154455332374,41.4308910664748,1,arc_0541,20.7154455332374,20.7154455332374,0.5652382992234221,D_background,land,1.0,0.0,,0.3165662862778247,1,465.6209134560377,,Normal,0.0,0,10,22.4769924793054,no_mapped_active_fault_within_radius
733,structure_0733,arc_1090,#1088,108.07769040443037,54.67369043867596,14.849251356566144,29.69850271313229,1,arc_1090,14.849251356566144,14.849251356566144,0.5650531983506282,D_background,land,1.0,0.0,,0.0,1,41.03171994154327,,Normal,0.0,0,2,2.7632180879879567,no_mapped_active_fault_within_radius
734,structure_0734,arc_0750,#735,-140.20817295665356,-5.594508509757574,222.99335911916484,445.9867182383297,1,arc_0750,222.99335911916484,222.99335911916484,0.5647800435750597,D_background,ocean,1.0,0.0,,0.3200544246054331,1,3155.5121484878728,south rift zone,Normal,0.0,0,40,14.150700096865247,no_mapped_active_fault_within_radius
735,structure_0735,arc_0181,#182,30.02869041275551,-29.544717390079462,7.878175046682182,15.756350093364365,2,arc_0180;arc_0181,7.320313303290606,8.436036790073759,0.5646125208962676,D_background,land,1.0,0.0,,0.0,1,256.17034336738175,,Sinistral_Transform,0.0,0,5,32.516457409164246,no_mapped_active_fault_within_radius
736,structure_0736,arc_0499,#493,-154.7222379459698,58.97570427551136,26.89017412397055,53.7803482479411,1,arc_0499,26.89017412397055,26.89017412397055,0.564546675217491,D_background,land,1.0,0.0,,0.0,1,114.04048735117355,,Reverse-Strike-Slip,0.0,0,2,4.240972439427795,no_mapped_active_fault_within_radius
737,structure_0737,arc_0097,#098,124.73247469589802,-45.2921956716436,112.65537449893064,225.31074899786128,1,arc_0097,112.65537449893064,112.65537449893064,0.564101469999551,D_background,ocean,0.9681412116444428,0.0318587883555571,oceanic crust,0.1064644275911881,1,392.986314890001,,Dextral_Transform,0.0,0,5,3.4883938439504396,no_mapped_active_fault_within_radius
738,structure_0738,arc_0089,#090,47.2462930781187,-48.67956302489341,576.0356884575651,1152.0713769151303,1,arc_0089,576.0356884575651,576.0356884575651,0.563826540801728,D_background,ocean,1.0,0.0,oceanic crust,0.2969851950219591,1,716.9779279892267,,Dextral_Transform,0.0,0,10,1.244676228150132,no_mapped_active_fault_within_radius
739,structure_0739,arc_1149,#1147,81.65966314466118,-18.42467467460419,262.75228522000594,525.5045704400119,1,arc_1149,262.75228522000594,262.75228522000594,0.5637601108368174,D_background,ocean,1.0,0.0,,0.1987062475528427,1,1310.4764749733913,,Dextral_Transform,0.0,0,10,4.987497916054706,no_mapped_active_fault_within_radius
740,structure_0740,arc_0012,#038,17.578623834368386,-30.220565213000462,18.933779337945253,37.86755867589051,1,arc_0012,18.933779337945253,18.933779337945253,0.5636753591789303,D_background,land,1.0,0.0,,0.0,1,1236.380998363547,,Sinistral_Transform,0.0,0,20,65.30027504259075,no_mapped_active_fault_within_radius
741,structure_0741,arc_0417,#411,-45.223209999638954,20.880729382463315,8.450883623908624,16.901767247817247,1,arc_0417,8.450883623908624,8.450883623908624,0.5634143399663031,D_background,ocean,1.0,0.0,,0.3032355126300149,1,27.624406293738154,,Spreading_Ridge,0.0,0,2,3.268818684898843,no_mapped_active_fault_within_radius
742,structure_0742,arc_0827,#824,103.68173685248513,74.80430290910944,90.97681764811726,181.95363529623452,1,arc_0827,90.97681764811726,90.97681764811726,0.5632052902504355,D_background,land,0.9640697861559664,0.0359302138440336,foredeep basin;orogenic belt,0.0,1,991.2272145038381,,Spreading_Ridge,0.0,0,10,10.895382363644936,no_mapped_active_fault_within_radius
743,structure_0743,arc_0150,#152,-6.884215812382081,15.87380669575518,341.013988787873,682.027977575746,1,arc_0150,341.013988787873,341.013988787873,0.5631441238058442,D_background,land,0.9677280251743144,0.0322719748256855,shield,0.0,1,1630.9025682371255,Kasbah Thrust,Reverse,0.0,0,20,4.782509286595937,no_mapped_active_fault_within_radius
744,structure_0744,arc_1281,#1278,-57.149314945632284,52.67373327455736,45.68815912246006,91.37631824492011,1,arc_1281,45.68815912246006,45.68815912246006,0.5630413859800398,D_background,land,1.0,0.0,,0.0,1,2532.636029428315,,Spreading_Ridge,0.0,0,20,55.4330942211958,no_mapped_active_fault_within_radius
745,structure_0745,arc_0923,#922,151.99402986470034,-12.289214978953376,793.1639582453502,1586.3279164907003,1,arc_0923,793.1639582453502,793.1639582453502,0.5630042211128199,D_background,ocean,0.5093626905057299,0.4906373094942701,accretionary complex;continental back-arc basin;oceanic back-arc basin;oceanic crust;orogenic belt;shield;volcanic arc;wide rift,0.6327360632140252,1,230.75463079080544,,Spreading_Ridge,160.17708191098376,1,2,0.29092929449452604,intersects_active_fault
746,structure_0746,arc_0396,#390,-127.99014830478592,54.90540923685139,24.789999295023325,49.57999859004665,1,arc_0396,24.789999295023325,24.789999295023325,0.5628454560611761,D_background,land,1.0,0.0,,0.0,1,413.1559571932431,,Spreading_Ridge,0.0,0,5,16.666235132817675,no_mapped_active_fault_within_radius
747,structure_0747,arc_0659,#642,89.17696146238126,-60.25089967408744,285.0617692575159,570.1235385150318,1,arc_0659,285.0617692575159,285.0617692575159,0.5627557871226904,D_background,ocean,0.9653335473441044,0.0346664526558957,oceanic crust;passive margin,0.3742715405158433,1,1523.1288345971807,,Spreading_Ridge,0.0,0,20,5.343153656010721,no_mapped_active_fault_within_radius
748,structure_0748,arc_0081,#076,-0.2990205150936731,-18.614359042215103,160.23049432010544,320.46098864021087,1,arc_0081,160.23049432010544,160.23049432010544,0.5625594900554619,D_background,ocean,1.0,0.0,,0.2335752224758888,1,1226.7721727303094,,Sinistral_Transform,0.0,0,20,7.656296499213735,no_mapped_active_fault_within_radius
749,structure_0749,arc_0202,#203,30.749665168023114,-26.81593507085802,28.364773545245747,56.729547090491494,1,arc_0202,28.364773545245747,28.364773545245747,0.5624040500016739,D_background,land,1.0,0.0,,0.0,1,544.6353939390833,,,0.0,0,5,19.201119059537504,no_mapped_active_fault_within_radius
750,structure_0750,arc_0418,#412,-36.82716002341127,19.047302385043736,370.685681383386,741.371362766772,1,arc_0418,370.685681383386,370.685681383386,0.5621218734358933,D_background,ocean,1.0,0.0,,0.1729527712867586,1,929.4215443907054,,Spreading_Ridge,0.0,0,10,2.5073036026698867,no_mapped_active_fault_within_radius
751,structure_0751,arc_1252,#1249,-68.38363992876889,17.150743784442348,138.47997804881874,276.9599560976375,1,arc_1252,138.47997804881874,138.47997804881874,0.5619458570053334,D_background,ocean,0.927124773017719,0.072875226982281,accretionary complex;oceanic back-arc basin;ophiolite complex;volcanic arc,0.348836754037634,1,8.646700495888219,Muertos Thrust,Reverse,391.87362194034586,1,2,0.06244007702571972,intersects_active_fault
752,structure_0752,arc_0972,#971,133.05481209495156,44.29320077656708,37.05261315893957,74.10522631787914,1,arc_0972,37.05261315893957,37.05261315893957,0.561796250376376,D_background,land,0.873732312913583,0.126267687086417,accretionary complex;orogenic belt,0.0,1,662.1105382466594,,Subduction_Thrust,0.0,0,5,17.869469432735922,no_mapped_active_fault_within_radius
753,structure_0753,arc_0496,#490,-153.13478133969716,63.143633077920015,16.388011032609683,32.776022065219365,1,arc_0496,16.388011032609683,16.388011032609683,0.5614614792674737,D_background,land,1.0,0.0,,0.0,1,56.252490565986676,Farewell section,Reverse-Strike-Slip,0.0,0,2,3.432539217483602,no_mapped_active_fault_within_radius
754,structure_0754,arc_0039,#011,28.371780787244518,-23.016285434399254,19.66330076971444,39.32660153942888,1,arc_0039,19.66330076971444,19.66330076971444,0.5613147500991412,D_background,land,1.0,0.0,,0.0,1,108.14343822874231,,Normal,0.0,0,2,5.499760162103894,no_mapped_active_fault_within_radius
755,structure_0755,arc_0474,#467,40.26535378467253,-22.480393437537284,71.30754053433621,142.61508106867242,1,arc_0474,71.30754053433621,71.30754053433621,0.5612961930411509,D_background,ocean,0.9506501604766124,0.0493498395233875,oceanic crust,0.1568838949365312,1,442.96476800248615,,Normal,0.0,0,5,6.212032622120637,no_mapped_active_fault_within_radius
756,structure_0756,arc_0362,#378,-1.6310683204103782,50.98541283237967,5.874422742911062,11.748845485822123,1,arc_0362,5.874422742911062,5.874422742911062,0.561257174679587,D_background,land,1.0,0.0,,0.0,1,453.2703217335238,,Normal,0.0,0,10,77.15997665992052,no_mapped_active_fault_within_radius
757,structure_0757,arc_0599,#585,-153.3311195648809,61.222738668267915,22.42904954619057,44.85809909238114,1,arc_0599,22.42904954619057,22.42904954619057,0.5611811581959681,D_background,land,0.7191262875166569,0.2808737124833431,passive margin;volcanic arc,0.0,1,54.96917473839355,,Reverse-Strike-Slip,0.0,0,2,2.4508026800328553,no_mapped_active_fault_within_radius
758,structure_0758,arc_0942,#941,125.20191012712064,43.04852938468676,24.745651346300967,49.491302692601934,1,arc_0942,24.745651346300967,24.745651346300967,0.5609382417111899,D_background,land,0.812215379984947,0.187784620015053,orogenic belt;shield,0.0,1,1070.759988329975,Shinji,Dextral,0.0,0,10,43.27063261925552,no_mapped_active_fault_within_radius
759,structure_0759,arc_0387,#381,-13.160252588667277,-3.777079332989815,132.73812498371896,265.4762499674379,1,arc_0387,132.73812498371896,132.73812498371896,0.5609108291966106,D_background,ocean,0.964928790755192,0.0350712092448079,oceanic crust,0.1603751359840058,1,123.46017189389883,,Spreading_Ridge,30.997615960859,1,2,0.9301033287086274,intersects_active_fault
760,structure_0760,arc_1271,#1268,-63.62315596019771,52.73281732520082,47.68181279317524,95.36362558635048,1,arc_1271,47.68181279317524,47.68181279317524,0.5604516906414289,D_background,land,1.0,0.0,orogenic belt;shield,0.0,1,1861.5424963853372,,Dextral_Transform,0.0,0,40,39.0409337929321,no_mapped_active_fault_within_radius
761,structure_0761,arc_0657,#640,60.55823236338637,-55.55698605848663,192.4968388578629,384.9936777157258,1,arc_0657,192.4968388578629,192.4968388578629,0.5602383978847367,D_background,ocean,1.0,0.0,,0.1634524123647868,1,1902.1739121211444,,Dextral_Transform,0.0,0,20,9.88158519073492,no_mapped_active_fault_within_radius
762,structure_0762,arc_0451,#446,60.972853673257134,48.37762649382013,24.302573821727076,48.60514764345415,1,arc_0451,24.302573821727076,24.302573821727076,0.5602072430513876,D_background,land,0.8674726372940086,0.1325273627059914,volcanic arc,0.0,1,618.3545085444136,,Dextral,0.0,0,10,25.443992602610265,no_mapped_active_fault_within_radius
763,structure_0763,arc_0749,#734,-135.07001823252972,-5.797444954544953,294.88533508496414,589.7706701699283,1,arc_0749,294.88533508496414,294.88533508496414,0.5601102440839621,D_background,ocean,1.0,0.0,,0.1737266920829358,1,2859.813601070068,,Spreading_Ridge,0.0,0,20,9.698052974543755,no_mapped_active_fault_within_radius
764,structure_0764,arc_0249,#248,-107.47351512188936,31.326227079392645,363.10284411107256,726.2056882221451,1,arc_0249,363.10284411107256,363.10284411107256,0.5600148424530115,D_background,land,0.8796299623838624,0.1203700376161375,magmatic province;narrow rift;shield;volcanic arc;wide rift,0.0,1,5.713648549590569,SN Cerro La Rosina y el Fresal,Normal,1000.2295849374494,1,2,0.01573562047848563,intersects_active_fault
765,structure_0765,arc_1127,#1123,170.79775742818276,-32.10744271983305,361.0712010979459,722.1424021958918,1,arc_1127,361.0712010979459,361.0712010979459,0.5599759469518011,D_background,ocean,0.7385898897433899,0.2614101102566101,continental back-arc basin;oceanic back-arc basin;volcanic arc;wide rift,0.4295211180866556,1,663.8842042724149,Wairoa North,Normal,0.0,0,5,1.8386517735385006,no_mapped_active_fault_within_radius
766,structure_0766,arc_0467,#463,66.31670624553772,40.23198132300674,27.41519746417216,54.83039492834432,1,arc_0467,27.41519746417216,27.41519746417216,0.5599527422035206,D_background,land,1.0,0.0,basin;orogenic belt,0.0,1,7.048188616215243,,Anticline,52.83417866607789,1,2,0.25709056538535763,intersects_active_fault
767,structure_0767,arc_0006,#044,24.205378322692724,-26.638976859956777,105.63245202086216,211.26490404172432,1,arc_0006,105.63245202086216,105.63245202086216,0.5598718111685127,D_background,land,1.0,0.0,,0.0,1,660.9897792674313,,Normal,0.0,0,5,6.257449927763557,no_mapped_active_fault_within_radius
768,structure_0768,arc_0839,#836,111.09314745183889,69.22560329408823,40.79498292928994,81.58996585857987,1,arc_0839,40.79498292928994,40.79498292928994,0.5596980690337211,D_background,land,0.9066395723063616,0.0933604276936385,shield,0.0,1,1086.9720565819414,,Spreading_Ridge,0.0,0,20,26.644748410999295,no_mapped_active_fault_within_radius
769,structure_0769,arc_1001,#1000,-68.57050734411948,-40.87161781651918,7.778849826797062,15.557699653594124,1,arc_1001,7.778849826797062,7.778849826797062,0.559452093882273,D_background,land,1.0,0.0,,0.0,1,538.912266109118,,Subduction_Thrust,0.0,0,2,69.27917084253765,no_mapped_active_fault_within_radius
770,structure_0770,arc_0573,#567,-176.81432454145877,66.6583000072308,9.843884972564677,19.687769945129354,1,arc_0573,9.843884972564677,9.843884972564677,0.5594073088223254,D_background,land,1.0,0.0,,0.0,1,536.2750446025759,,Normal,0.0,0,20,54.47798771493136,no_mapped_active_fault_within_radius
771,structure_0771,arc_0824,#817,-67.77749418573416,84.13462747566084,164.60666410563692,329.21332821127385,1,arc_0824,164.60666410563692,164.60666410563692,0.5593838421483439,D_background,ocean,0.906317953727816,0.0936820462721838,magmatic province;orogenic belt,0.0877237633640775,1,2738.046098127622,,Spreading_Ridge,0.0,0,40,16.63387149605602,no_mapped_active_fault_within_radius
772,structure_0772,arc_0968,#967,134.6002457199068,44.23501541298432,16.07574573720173,32.15149147440346,1,arc_0968,16.07574573720173,16.07574573720173,0.5593024246797471,D_background,land,1.0,0.0,,0.0,1,317.4747764210075,,Subduction_Thrust,0.0,0,5,19.74868112564896,no_mapped_active_fault_within_radius
773,structure_0773,arc_1120,#1116,43.938246712025204,-39.841596674556165,129.78397219165944,259.5679443833189,1,arc_1120,129.78397219165944,129.78397219165944,0.5590595308449967,D_background,ocean,0.8994099859261327,0.1005900140738672,oceanic crust,0.123839392592502,1,88.46875866374656,,Dextral_Transform,270.0446693688848,1,2,0.6816616656878066,intersects_active_fault
