replicate,fault_intersection_fraction,median_log1p_fault_proximity_ratio
3008,0.15625,2.259807380233453
3009,0.15625,2.0285254742958863
3010,0.25,1.4267873521689167
3011,0.1875,1.9469443135012754
3012,0.21875,2.076527636012816
3013,0.15625,1.5691077043482866
3014,0.21875,1.9911661420223106
3015,0.25,2.155275006652822
3016,0.25,1.4182334568128523
3017,0.34375,1.2855794054564407
3018,0.09375,2.0111329266760167
3019,0.125,1.9244584994282392
3020,0.09375,2.217468433258389
3021,0.1875,1.9112286661851003
3022,0.1875,2.0194358465959237
3023,0.25,2.1931353152388304
3024,0.1875,1.8087320629938015
3025,0.0625,2.197746982169716
3026,0.1875,1.6025324556931104
3027,0.25,1.948497263689286
3028,0.15625,1.859567758326417
3029,0.15625,1.92086654440413
3030,0.1875,2.2009475420643003
3031,0.15625,1.9201811147552141
3032,0.15625,2.1755344925880484
3033,0.09375,2.126723213173787
3034,0.1875,1.9133057910156488
3035,0.09375,2.2227560972848437
3036,0.0625,2.127357674521204
3037,0.25,1.7043542899670932
3038,0.125,1.706730219603418
3039,0.1875,2.0940002664370416
3040,0.15625,1.7231059382924505
3041,0.09375,2.6344568618970765
3042,0.1875,1.9615670818675852
3043,0.09375,2.2865584994035113
3044,0.125,2.267529818087266
3045,0.15625,2.1339727477521606
3046,0.09375,1.7845155127085928
3047,0.15625,2.112454506766432
3048,0.21875,1.7980078072124623
3049,0.09375,2.0441301339926743
3050,0.15625,2.0993507924372388
3051,0.40625,1.6317133595367723
3052,0.1875,1.9687080534249786
3053,0.09375,2.1713004414753803
3054,0.21875,1.9772760475871785
3055,0.125,2.024787350547496
3056,0.21875,2.041245690980701
3057,0.0625,1.9400139607852582
3058,0.125,2.3404656480211656
3059,0.125,1.8168330043004408
3060,0.34375,2.198144830242075
3061,0.1875,1.8553573685371996
3062,0.15625,2.0164211400517646
3063,0.3125,1.8553573685371996
3064,0.125,1.5811168578880626
3065,0.125,2.1249748992505237
3066,0.25,1.699129072387981
3067,0.09375,1.8879678591984352
3068,0.09375,2.2608741892408437
3069,0.15625,1.7779420102859187
3070,0.09375,1.9808731959988954
3071,0.15625,2.15251167700644
3072,0.21875,2.2105849484562974
3073,0.03125,2.014890199090181
3074,0.1875,2.121076181301489
3075,0.25,2.2287882392354694
3076,0.125,1.902970295665233
3077,0.25,1.68644219470818
3078,0.125,1.960719707753818
3079,0.28125,1.886576164016803
3080,0.25,1.7572044043840203
3081,0.0625,2.3413058376067535
3082,0.21875,2.1452117576130063
3083,0.125,1.9706924966894928
3084,0.1875,1.925541557573549
3085,0.0625,2.2207246744325144
3086,0.0,2.4053231120675482
3087,0.1875,1.9052976724549338
3088,0.125,1.885890734367887
3089,0.125,2.0065825780897635
3090,0.1875,1.8886944488826358
3091,0.125,2.0845145470620707
3092,0.3125,1.1434207698634142
3093,0.15625,2.2502742420265625
3094,0.125,1.9046122428060177
3095,0.09375,2.1765354770867122
3096,0.1875,1.6308231322098816
3097,0.21875,1.9201811147552141
3098,0.125,2.408724847479095
3099,0.21875,1.80941038757822
3100,0.125,2.109505268509122
3101,0.125,1.9201811147552141
3102,0.3125,1.8229864947655194
3103,0.1875,1.9736714161117068
3104,0.15625,2.0598202596653197
3105,0.125,2.033448223245383
3106,0.1875,1.9408632802368966
3107,0.15625,2.223681915822893
3108,0.15625,2.1259945604490804
3109,0.1875,2.032161628104628
3110,0.09375,2.095700233763816
3111,0.125,1.8241111608556708
3112,0.15625,2.188232813467809
3113,0.15625,2.1148372820371124
3114,0.125,2.531156425693011
3115,0.21875,2.358528365612772
3116,0.15625,2.0418113476824917
3117,0.34375,1.7959591641963435
3118,0.1875,1.4069209901554431
3119,0.1875,2.0220490888589575
3120,0.09375,1.644076761039563
3121,0.125,2.0598202596653197
3122,0.21875,2.029660488877891
3123,0.1875,1.841364168583494
3124,0.15625,2.371666778363927
3125,0.1875,1.9954337905689878
3126,0.0625,2.0000460566680003
3127,0.15625,1.886576164016803
3128,0.125,2.1982985248344153
3129,0.1875,1.9050474204957815
3130,0.1875,1.925541557573549
3131,0.125,2.273245954912491
3132,0.0625,1.6343113912612623
3133,0.125,2.1770888111030766
3134,0.09375,2.23641957141958
3135,0.0625,1.8493699832003565
3136,0.28125,1.6017936905376757
3137,0.15625,2.0315022298808234
3138,0.1875,2.0706690931124148
3139,0.09375,2.0111329266760167
3140,0.15625,1.3413371326166166
3141,0.1875,1.99838357632587
3142,0.25,1.464290060620393
3143,0.3125,0.9994063985343555
3144,0.25,1.780415865414418
3145,0.21875,1.7509604834967087
3146,0.15625,1.933627231981183
3147,0.15625,1.9485263973546179
3148,0.0625,1.9489453317596206
3149,0.25,1.8493699832003565
3150,0.1875,2.070024474878594
3151,0.28125,2.159925736661613
3152,0.09375,2.165108910211313
3153,0.09375,1.8575600185403291
3154,0.15625,2.155643044710046
3155,0.125,1.9789793543420044
3156,0.1875,2.008845681068001
3157,0.21875,2.14139936061207
3158,0.0625,2.1452117576130063
3159,0.0625,2.458910868340798
3160,0.3125,2.153320661864314
3161,0.21875,1.3524974317136371
3162,0.15625,2.355527439461187
3163,0.125,1.767261032484135
3164,0.15625,1.9259033883409558
3165,0.15625,1.89073256252487
3166,0.1875,1.9506155485551189
3167,0.15625,1.783212127450211
3168,0.15625,2.090142994640362
3169,0.0625,2.2539288006915807
3170,0.15625,2.113669371578066
3171,0.25,1.9385284381950987
3172,0.125,2.2188744240617764
3173,0.15625,2.2063316359232976
3174,0.1875,2.376165059377127
3175,0.15625,2.1411331186528653
3176,0.25,1.4473089076383536
3177,0.15625,2.2633396821104625
3178,0.15625,1.6057260114020115
3179,0.15625,1.903655725314149
3180,0.1875,1.4034685979667363
3181,0.1875,1.9237851034751228
3182,0.15625,2.4070377337349544
3183,0.125,1.886576164016803
3184,0.1875,1.9393285311363422
3185,0.125,1.7417107314475768
3186,0.1875,2.5495480728866156
3187,0.1875,1.8242898800239014
3188,0.09375,2.0143130237470244
3189,0.09375,2.204479346433686
3190,0.15625,2.0490701210103657
3191,0.15625,1.8681292957626705
3192,0.15625,1.9579630931476766
3193,0.1875,1.6875334455930382
3194,0.28125,1.6271722121202763
3195,0.15625,2.0165805372492827
3196,0.21875,1.7541325109011479
3197,0.09375,1.9575704687381492
3198,0.15625,1.8355795245246416
3199,0.21875,1.804397741577827
3200,0.25,1.740833633768673
3201,0.1875,1.9237851034751228
3202,0.09375,2.037711096796354
3203,0.125,1.7776861894089602
3204,0.15625,1.8229864947655194
3205,0.1875,2.1406374778663873
3206,0.21875,1.7539079193844516
3207,0.1875,2.016551403583951
3208,0.0625,2.258982318529571
3209,0.125,2.3095722750120893
3210,0.25,2.409831720670291
3211,0.0625,2.127964240148465
3212,0.125,1.919698206224969
3213,0.125,2.366310921666823
3214,0.21875,2.2269515667042574
3215,0.1875,1.9226449752570103
3216,0.21875,1.4602169296624292
3217,0.09375,1.886576164016803
3218,0.21875,1.490954581029981
3219,0.21875,2.126016525269247
3220,0.0625,2.402547302625721
3221,0.0625,2.441272774501
3222,0.125,1.9772760475871785
3223,0.125,1.902970295665233
3224,0.1875,2.3590517134667026
3225,0.1875,2.19481222793787
3226,0.09375,2.1508255554487694
3227,0.1875,1.9327981275822568
3228,0.15625,2.0927741689786936
3229,0.1875,1.9385284381950987
3230,0.0625,2.5056481649184645
3231,0.125,2.1861214790185968
3232,0.21875,1.852441876683229
3233,0.15625,1.9982890999156289
3234,0.21875,1.4239730951884444
3235,0.125,2.198144830242075
3236,0.15625,2.132421652756304
3237,0.21875,2.1560605910601014
3238,0.25,1.7696470145146141
3239,0.21875,1.8461163670525784
3240,0.15625,1.745827823391434
3241,0.1875,1.984748301120165
3242,0.15625,1.8441721088931355
3243,0.25,1.258713449358437
3244,0.28125,1.8242898800239014
3245,0.125,2.3793064370652823
3246,0.1875,1.840846249888286
3247,0.1875,2.308219413874161
3248,0.25,2.0393441643984254
3249,0.125,1.9112286661851003
3250,0.34375,2.1542842184552855
3251,0.1875,2.188232813467809
3252,0.15625,2.246109216771996
3253,0.125,2.127694527775855
3254,0.125,1.9485263973546179
3255,0.09375,2.325870445811185
3256,0.1875,1.2621350639265112
3257,0.1875,2.154478126088347
3258,0.21875,2.3300850354710194
3259,0.15625,1.8229864947655194
3260,0.15625,1.7613856404215338
3261,0.09375,1.8372992659975258
3262,0.15625,1.8094514587002128
3263,0.21875,1.9485263973546179
3264,0.1875,2.303267935130827
3265,0.125,2.174337341911259
3266,0.15625,2.0599471790470023
3267,0.125,1.92086654440413
3268,0.15625,1.9862792420817486
3269,0.28125,1.7623225462411205
3270,0.125,1.9385284381950987
3271,0.1875,1.760631343252459
3272,0.21875,1.6449107318205485
3273,0.1875,1.9517422242594225
3274,0.125,1.8843735140136735
3275,0.3125,2.218429836225685
3276,0.03125,2.3224147243202715
3277,0.125,1.8399724734018617
3278,0.21875,1.9483360086829078
3279,0.1875,1.9686027598974445
3280,0.21875,2.2034390272180957
3281,0.15625,1.948497263689286
3282,0.125,2.205838461335637
3283,0.125,1.9349164124480898
3284,0.25,1.2350414650685992
3285,0.15625,1.8575600185403291
3286,0.15625,1.8575600185403291
3287,0.25,1.5144804333400983
3288,0.1875,1.9772229002435782
3289,0.0625,2.127357674521204
3290,0.15625,2.2582752861779634
3291,0.15625,2.075727543071573
3292,0.15625,2.2776974250463646
3293,0.0625,1.9934664793081749
3294,0.125,2.2305764451907875
3295,0.21875,1.9772760475871785
3296,0.21875,2.157331417833792
3297,0.15625,2.25346835102547
3298,0.3125,1.256437697803131
3299,0.1875,1.9859097070580214
3300,0.125,2.2471369763828006
3301,0.21875,1.8880090192337198
3302,0.1875,2.0832735200873924
3303,0.21875,1.9236727127603495
3304,0.1875,2.1259945604490804
3305,0.125,2.233795753697347
3306,0.15625,1.8843735140136735
3307,0.28125,1.166776800320993
3308,0.25,1.775445195929729
3309,0.0625,1.937125881133213
3310,0.1875,2.109505268509122
3311,0.1875,2.237151174912934
3312,0.15625,1.885890734367887
3313,0.125,2.113669371578066
3314,0.15625,1.274827103458081
3315,0.3125,2.1587391387722477
3316,0.125,1.9243581424092655
3317,0.125,2.2188744240617764
3318,0.15625,1.7689962477601027
3319,0.21875,2.2085958156168113
3320,0.125,2.127964240148465
3321,0.15625,1.8355795245246416
3322,0.1875,1.915789660616723
3323,0.125,2.141469971907516
3324,0.28125,1.94547986757495
3325,0.125,1.6638516406652788
3326,0.1875,1.8417080032036504
3327,0.25,1.6114434836941967
3328,0.125,2.2570145709903957
3329,0.15625,1.5828637319003689
3330,0.21875,1.7194540266950065
3331,0.1875,1.8245362381697112
3332,0.15625,1.4087899572052802
3333,0.1875,1.8828979503575423
3334,0.28125,2.15844814021796
3335,0.15625,1.8229864947655194
3336,0.125,2.126723213173787
3337,0.25,1.6608196542995488
3338,0.125,2.1508255554487694
3339,0.125,2.0676416996079134
3340,0.15625,1.4660399174167016
3341,0.125,1.732095021542394
3342,0.15625,2.141469971907516
3343,0.125,1.7606235031536852
3344,0.03125,2.2084757020726062
3345,0.15625,1.7472154907746922
3346,0.1875,2.0598202596653197
3347,0.15625,1.7098444015650562
3348,0.21875,1.7845155127085928
3349,0.21875,1.4365602877922254
3350,0.15625,2.0788120893180437
3351,0.15625,2.2201070800549587
3352,0.15625,2.0019350604577415
3353,0.28125,1.92086654440413
3354,0.125,2.010546766775949
3355,0.15625,1.466760664754219
3356,0.09375,1.6339836159523253
3357,0.125,1.81420859046397
3358,0.09375,2.2398048768907337
3359,0.09375,1.829229302712771
3360,0.25,2.1158382665357767
3361,0.25,1.8062991473996801
3362,0.09375,1.9949778948267527
3363,0.09375,2.417232878646403
3364,0.09375,1.9236727127603495
3365,0.21875,2.155643044710046
3366,0.1875,2.016551403583951
3367,0.1875,2.071881736602027
3368,0.125,2.13881307359556
3369,0.15625,1.6883844879122203
3370,0.15625,2.0474267865629106
3371,0.25,1.788450612065549
3372,0.1875,1.8740710351419716
3373,0.125,2.3648418948945045
3374,0.3125,1.6514251526755261
3375,0.09375,2.2921296253356642
3376,0.0625,2.2124614945207806
3377,0.15625,1.4364283922338885
3378,0.0625,1.9357770470044708
3379,0.125,1.8043254987207555
3380,0.15625,2.2772574595951927
3381,0.15625,1.9408632802368966
3382,0.125,2.0739039195482425
3383,0.15625,2.258228778278948
3384,0.09375,2.0608351895539236
3385,0.21875,1.8843735140136735
3386,0.125,1.9408632802368966
3387,0.0625,2.2613390091613033
3388,0.21875,1.6758168180285933
3389,0.125,1.9242600566645987
3390,0.21875,1.807397392203628
3391,0.28125,1.348203795003012
3392,0.09375,2.210878648355013
3393,0.21875,1.6805413150832997
3394,0.1875,1.8843735140136735
3395,0.15625,1.840846249888286
3396,0.15625,2.127189881060144
3397,0.21875,1.6425366912018915
3398,0.21875,2.108490338620518
3399,0.25,2.159054940128505
3400,0.1875,1.4806288478674001
3401,0.21875,1.8553573685371996
3402,0.21875,1.885890734367887
3403,0.15625,2.0857255022310923
3404,0.1875,1.24763360646448
3405,0.0625,1.9462588838523596
3406,0.15625,1.8493699832003565
3407,0.09375,2.1134554912650962
3408,0.15625,1.4048949712360321
3409,0.25,1.9146074483965698
3410,0.15625,2.252380967302241
3411,0.1875,1.8087320629938015
3412,0.21875,1.8043254987207555
3413,0.125,1.9380455296648538
3414,0.15625,2.2398048768907337
3415,0.1875,1.9469443135012754
3416,0.125,2.3477398977565187
3417,0.0625,1.864941564140557
3418,0.0625,2.1249748992505237
3419,0.0,2.1525287866907155
3420,0.15625,1.9041293342757728
3421,0.25,1.8879678591984352
3422,0.21875,2.363161694074701
3423,0.125,2.352870771049182
3424,0.125,2.4901651882714737
3425,0.28125,1.9222582395857624
3426,0.21875,1.6140836493682476
3427,0.1875,1.466916344104444
3428,0.25,2.324043499313893
3429,0.28125,1.586401557396083
3430,0.25,1.650757069627924
3431,0.125,1.8779740349381666
3432,0.25,1.613841193037762
3433,0.15625,2.2151889251000503
3434,0.1875,2.022679975908095
3435,0.1875,2.243071593998013
3436,0.21875,1.4779357688407315
3437,0.125,2.0065825780897635
3438,0.21875,1.9736714161117068
3439,0.1875,2.0219990141572164
3440,0.25,1.403218442844429
3441,0.15625,2.348665086305842
3442,0.125,1.739665295589512
3443,0.21875,1.9364624766533869
3444,0.09375,1.766582939154099
3445,0.15625,2.2042806085750346
3446,0.125,2.007382671031007
3447,0.21875,1.4818825933406885
3448,0.1875,1.8843735140136735
3449,0.21875,1.7722287532783012
3450,0.28125,2.0285254742958863
3451,0.09375,1.8756765436350067
3452,0.125,1.915789660616723
3453,0.15625,1.7686587249676862
3454,0.15625,2.1728499781249866
3455,0.34375,2.001781000746509
3456,0.1875,1.8575600185403291
3457,0.15625,1.9789793543420044
3458,0.125,1.9738643291718314
3459,0.0625,1.8901273040995528
3460,0.125,2.3926865244051942
3461,0.25,1.7943219857948765
3462,0.09375,2.2550346692800405
3463,0.1875,2.022088854745697
3464,0.03125,1.884924917307397
3465,0.1875,1.9764228073023347
3466,0.125,1.9884147508316827
3467,0.21875,1.7748779349254034
3468,0.125,2.044403823597867
3469,0.15625,2.421934894520154
3470,0.09375,2.233714966224266
3471,0.25,2.2876996959588167
3472,0.125,1.9738351955064992
3473,0.21875,2.0576641300641985
3474,0.34375,1.5115686273599933
3475,0.125,2.1246456445543274
3476,0.25,1.6282200302445575
3477,0.0625,2.3877741755794615
3478,0.0625,2.0576131230613957
3479,0.09375,2.2624610822112525
3480,0.25,1.741549970416503
3481,0.28125,1.2398796695546515
3482,0.09375,1.7828176126949598
3483,0.0625,1.629342539824879
3484,0.1875,2.2336475156835807
3485,0.15625,2.12152028496568
3486,0.0625,2.180551263953488
3487,0.1875,1.311708750167324
3488,0.28125,1.35767918114052
3489,0.21875,2.165108910211313
3490,0.21875,2.023036213282721
3491,0.15625,2.3113840819599476
3492,0.0625,2.1718083521062628
3493,0.0625,2.5495480728866156
3494,0.15625,1.9425066119132537
3495,0.1875,2.093314738498545
3496,0.1875,2.3489442349006766
3497,0.125,2.101942901531637
3498,0.125,1.8152624155826274
3499,0.1875,2.0967369995856373
3500,0.15625,2.0855294769506743
3501,0.1875,1.6097668271850174
3502,0.15625,2.0111329266760167
3503,0.09375,1.902970295665233
3504,0.125,1.7616608481164406
3505,0.09375,1.9616794725823588
3506,0.09375,1.9764228073023347
3507,0.1875,1.9854358314094687
3508,0.15625,1.6629895327456716
3509,0.1875,2.159287959622171
3510,0.1875,1.864458655610312
3511,0.125,2.0222060947242735
3512,0.15625,2.2550346692800405
3513,0.125,1.7355905344160893
3514,0.125,2.299450210377217
3515,0.09375,1.7757832303605752
3516,0.21875,1.8588266185570381
3517,0.15625,1.9372606760525601
3518,0.1875,1.7440631802089555
3519,0.1875,2.006155312637458
3520,0.28125,1.2229259409031603
3521,0.15625,1.7914852947224102
3522,0.1875,1.5528019920853127
3523,0.15625,2.2476205400487625
3524,0.21875,2.101972035196969
3525,0.3125,1.8091274447151622
3526,0.03125,2.2115859329549616
3527,0.09375,1.6316428490493664
3528,0.125,2.0997045216947106
3529,0.125,2.068027072963533
3530,0.125,2.015227052344832
3531,0.0625,2.2201070800549587
3532,0.09375,2.1422073244699966
3533,0.09375,2.092980605238485
3534,0.25,1.33288862882734
3535,0.1875,1.9306723569722373
3536,0.125,1.8355795245246416
3537,0.25,1.9754851641307558
3538,0.15625,2.2771377930155694
3539,0.3125,1.7781707478266846
3540,0.09375,2.209041035828513
3541,0.09375,2.2570145709903957
3542,0.09375,1.9784931063837081
3543,0.21875,1.449496932991368
3544,0.15625,1.5773618492361825
3545,0.125,1.9736189115236693
3546,0.21875,1.930820781504982
3547,0.25,1.219550507532341
3548,0.15625,1.8575600185403291
3549,0.15625,1.825976218180183
3550,0.15625,2.1709432890251854
3551,0.21875,1.991210522444893
3552,0.15625,1.982787644076613
3553,0.1875,1.7224205086435345
3554,0.09375,1.9599237501912283
3555,0.1875,2.022606930714116
3556,0.15625,2.2707025057086723
3557,0.15625,1.9859396645391745
3558,0.125,2.269073730715051
3559,0.21875,2.25165225299282
3560,0.15625,2.002613979404392
3561,0.15625,1.7274341585376047
3562,0.25,2.240375168167408
3563,0.3125,1.4321045576470275
3564,0.1875,1.956432152186093
3565,0.1875,1.9772760475871785
3566,0.28125,1.8780811596524838
3567,0.09375,2.386687022514608
3568,0.1875,2.0964004781987455
3569,0.3125,1.9672187721274168
3570,0.25,1.8762815269784598
3571,0.125,1.6533671679951976
3572,0.21875,1.7143704612140733
3573,0.21875,1.886576164016803
3574,0.1875,2.1848067070470876
3575,0.15625,2.2358635415881123
3576,0.15625,2.0371337222071086
3577,0.1875,1.8836880843647577
3578,0.15625,2.51440305593724
3579,0.15625,2.103896977663951
3580,0.1875,2.2273847168092273
3581,0.125,1.9233389075704197
3582,0.21875,1.9231898042301045
3583,0.25,1.8778980785693582
3584,0.25,1.6093744624383763
3585,0.25,1.791800035562845
3586,0.09375,2.458910868340798
3587,0.1875,2.165108910211313
3588,0.15625,2.350519721390294
3589,0.15625,1.885890734367887
3590,0.09375,2.0398825769085773
3591,0.125,1.4310136777143516
3592,0.21875,2.0522456531562647
3593,0.15625,1.7929460795571115
3594,0.0625,1.7779325475547698
3595,0.09375,1.9357770470044708
3596,0.1875,1.7906532620686784
3597,0.1875,2.309140050752909
3598,0.125,2.0235692087963972
3599,0.15625,2.197103204223352
3600,0.15625,1.891850398927656
3601,0.1875,1.9539448742625516
3602,0.09375,1.9153067520864782
3603,0.125,1.922827201447682
3604,0.1875,1.5341188662082565
3605,0.1875,2.286219155524937
3606,0.1875,1.7053881419580923
3607,0.25,2.210042020327177
3608,0.0625,1.9792828060797651
3609,0.15625,1.6695198853344975
3610,0.25,1.5968513516971337
3611,0.28125,1.5766779783954046
3612,0.09375,1.8575600185403291
3613,0.15625,1.7481006658129417
3614,0.1875,2.0151704166944144
3615,0.25,1.80634199973727
3616,0.21875,2.0688996276171157
3617,0.09375,2.0454187534864707
3618,0.1875,1.8880090192337198
3619,0.125,2.030205827455429
